model,rung,tag,comp,label,pred,conf,route,kind,err
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.58,0.42,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.62,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.62,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.52,0.25,DEFER,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.58,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.62,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.62,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.52,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.52,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.62,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.62,0.58,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.52,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.65,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.62,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.52,0.25,DEFER,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.65,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.62,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.58,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.58,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.58,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.58,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.62,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.58,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.35,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.62,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.58,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.58,0.42,DEFER,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.6,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.52,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.68,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.58,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.65,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.58,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.62,0.58,SELF,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.52,0.35,DEFER,parsed,1
claude-haiku-4-5-20251001,methyl_age,web-zero,out,0,0.72,0.58,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.32,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.32,0.55,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.35,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.73,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.25,0.55,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.32,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.85,0.75,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.73,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.75,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.25,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.35,0.45,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.75,0.6,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.65,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.82,0.75,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.72,0.68,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,1,0.78,0.72,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.65,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.65,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.65,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.72,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.6,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.4,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.45,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.68,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.68,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.42,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.25,0.35,DEFER,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.72,0.73,SELF,parsed,1
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.15,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.4,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.32,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.45,SELF,parsed,0
claude-haiku-4-5-20251001,variant_novel,web-rich-novel,novel,0,0.35,0.45,SELF,parsed,0
